timestamp,open,high,low,close,volume
20250613 10:23,553.45,553.5,553.45,553.5,3
20250613 10:24,557.0,576.2,556.65,556.65,18
20250613 10:25,555.0,555.0,555.0,555.0,1
20250613 10:26,558.6,558.6,558.6,558.6,3
20250613 10:29,570.0,579.15,568.55,573.3,58
20250613 10:30,560.2,560.2,560.2,560.2,1
20250613 10:31,566.45,575.65,565.7,575.65,12
20250613 10:33,575.65,575.65,575.65,575.65,1
20250613 10:37,575.65,575.65,554.95,570.7,53
20250613 10:39,568.6,569.4,568.6,569.4,7
20250613 10:43,575.9,579.4,575.9,579.4,2
20250613 10:44,581.9,593.2,578.5,580.0,58
20250613 10:45,570.8,570.8,570.8,570.8,3
20250613 10:51,576.15,576.15,576.15,576.15,1
20250613 10:54,580.1,580.1,580.1,580.1,1
20250613 11:00,562.95,562.95,562.95,562.95,1
20250613 11:08,565.25,565.25,565.25,565.25,1
20250613 11:09,560.65,560.65,560.65,560.65,1
20250613 11:10,560.65,560.65,560.65,560.65,2
20250613 11:11,556.7,556.7,540.0,540.0,3
20250613 11:12,543.0,543.0,543.0,543.0,1
20250613 11:17,538.85,538.85,537.15,537.15,5
20250613 11:18,539.15,543.05,539.15,543.05,2
20250613 11:20,545.3,545.3,545.3,545.3,1
20250613 11:22,538.7,538.7,538.7,538.7,1
20250613 11:24,549.6,549.6,549.6,549.6,4
20250613 11:25,550.35,550.35,550.35,550.35,1
20250613 11:30,555.0,555.0,555.0,555.0,1
20250613 11:31,566.8,566.8,566.8,566.8,1
20250613 11:32,571.05,573.2,570.0,570.0,15
20250613 11:33,568.55,570.0,568.15,570.0,10
20250613 11:35,570.2,570.2,570.2,570.2,2
20250613 11:38,583.25,583.25,583.25,583.25,1
20250613 11:40,584.0,584.0,581.0,581.0,3
20250613 11:41,581.0,581.0,580.0,580.0,2
20250613 11:42,581.0,581.0,581.0,581.0,1
20250613 11:43,584.6,584.6,584.55,584.55,3
20250613 11:45,581.25,584.7,574.45,584.7,7
20250613 11:47,583.95,583.95,583.95,583.95,1
20250613 11:48,579.1,579.1,579.1,579.1,1
20250613 11:49,575.85,575.85,571.75,571.75,8
20250613 11:50,575.85,579.15,575.85,578.1,6
20250613 11:58,570.75,570.75,570.75,570.75,1
20250613 12:02,574.7,574.7,574.65,574.65,2
20250613 12:11,579.0,579.0,579.0,579.0,2
20250613 12:16,590.0,590.0,590.0,590.0,1
20250613 12:20,607.25,607.25,607.2,607.2,2
20250613 12:21,598.6,598.6,598.6,598.6,1
20250613 12:22,597.95,597.95,597.95,597.95,2
20250613 12:24,596.25,597.95,596.25,597.95,4
20250613 12:25,600.5,600.5,600.5,600.5,3
20250613 12:26,597.55,597.55,595.8,595.8,4
20250613 12:35,585.0,585.0,579.05,579.05,2
20250613 12:38,577.05,577.05,577.05,577.05,1
20250613 12:41,577.05,577.05,577.05,577.05,1
20250613 12:42,569.65,569.65,569.65,569.65,1
20250613 13:09,567.0,567.0,566.75,566.75,4
20250613 13:11,566.75,566.75,566.75,566.75,1
20250613 13:13,570.5,575.7,570.4,575.7,7
20250613 13:14,575.35,576.05,572.35,575.7,4
20250613 13:24,577.1,577.1,573.4,573.5,4
20250613 13:25,574.25,574.35,573.7,573.85,9
20250613 13:26,570.1,570.1,570.1,570.1,1
20250613 13:34,594.5,594.5,594.5,594.5,1
20250613 13:36,603.0,603.0,603.0,603.0,1
20250613 13:39,607.95,607.95,607.95,607.95,1
20250613 13:40,605.15,605.15,605.0,605.0,3
20250613 13:41,606.2,606.2,606.2,606.2,1
20250613 13:48,629.95,636.3,625.2,625.2,4
20250613 13:50,618.5,619.1,616.5,619.1,6
20250613 13:53,604.25,604.25,604.25,604.25,4
20250613 13:57,581.0,586.75,581.0,586.75,4
20250613 14:00,580.0,580.0,580.0,580.0,1
20250613 14:06,590.0,590.0,590.0,590.0,1
20250613 14:09,591.3,591.3,591.3,591.3,1
20250613 14:13,589.25,589.25,589.25,589.25,1
20250613 14:23,594.7,594.7,594.7,594.7,1
20250613 14:36,586.2,586.2,582.65,582.65,4
20250613 14:38,582.6,582.65,582.6,582.65,8
20250613 14:41,586.1,586.1,586.1,586.1,1
20250613 14:43,580.55,580.55,580.55,580.55,4
20250613 14:44,569.7,569.7,569.7,569.7,1
20250613 14:45,575.35,575.35,575.35,575.35,1
20250613 14:47,576.25,576.25,569.35,569.35,2
20250613 14:48,569.15,569.15,565.6,565.6,2
20250613 14:50,564.95,564.95,554.55,558.7,3
20250613 14:51,560.25,560.25,560.25,560.25,1
20250613 14:55,558.7,558.7,554.25,554.25,2
20250613 14:56,550.85,550.85,550.0,550.0,2
20250613 14:58,542.15,542.15,541.45,541.5,7
20250613 14:59,544.15,545.75,542.05,545.75,5
20250613 15:00,541.55,541.55,541.55,541.55,1
20250613 15:02,557.55,557.55,557.55,557.55,2
20250613 15:03,560.0,560.0,560.0,560.0,1
20250613 15:04,562.95,563.7,562.95,563.7,3
20250613 15:05,566.15,566.15,566.15,566.15,1
20250613 15:06,575.25,575.25,575.25,575.25,1
20250613 15:10,586.25,586.5,583.2,583.2,4
20250613 15:11,580.0,580.0,580.0,580.0,1
20250613 15:12,580.0,580.0,580.0,580.0,1
20250613 15:14,584.0,584.0,584.0,584.0,2
20250613 15:18,571.7,571.7,571.7,571.7,1
20250613 15:19,578.25,578.25,578.25,578.25,2
20250613 15:20,583.45,583.45,582.2,582.2,6
20250613 15:24,588.7,588.7,588.7,588.7,1
20250613 15:25,589.0,589.0,589.0,589.0,4
20250613 15:27,599.4,599.4,599.4,599.4,4
20250616 09:15,591.7,647.05,591.7,647.05,1
20250616 09:16,643.95,643.95,642.0,642.05,8
20250616 09:17,656.15,657.8,656.15,657.8,2
20250616 09:20,660.35,660.35,660.35,660.35,1
20250616 09:21,675.0,682.95,675.0,682.95,2
20250616 09:22,678.3,678.3,678.3,678.3,5
20250616 09:25,670.0,670.0,666.05,666.05,2
20250616 09:26,687.7,687.7,687.7,687.7,1
20250616 09:29,671.15,671.15,654.65,654.65,5
20250616 09:30,656.25,656.25,656.1,656.1,5
20250616 09:32,661.15,661.15,661.15,661.15,2
20250616 09:38,658.3,658.3,658.3,658.3,1
20250616 09:39,660.0,660.0,660.0,660.0,1
20250616 09:45,635.0,636.7,627.9,636.7,9
20250616 09:50,605.95,606.25,605.95,606.25,2
20250616 09:53,623.5,623.5,623.5,623.5,1
20250616 09:59,623.5,623.5,623.5,623.5,5
20250616 10:11,642.8,647.75,642.8,647.75,6
20250616 10:12,641.0,641.0,640.6,640.6,6
20250616 10:15,649.0,649.0,649.0,649.0,1
20250616 10:16,650.55,652.4,650.55,652.4,8
20250616 10:22,651.3,651.3,651.3,651.3,1
20250616 10:27,686.0,686.0,686.0,686.0,1
20250616 10:28,690.15,706.75,690.15,704.75,29
20250616 10:29,705.0,717.0,705.0,717.0,6
20250616 10:30,712.85,712.85,712.85,712.85,1
20250616 10:32,738.75,738.75,738.75,738.75,1
20250616 10:34,723.4,723.4,723.4,723.4,1
20250616 10:35,725.65,732.3,725.65,732.3,2
20250616 10:37,731.2,731.2,724.7,724.7,2
20250616 10:41,725.7,725.7,725.7,725.7,2
20250616 10:43,744.3,744.3,744.3,744.3,1
20250616 10:47,771.0,774.45,771.0,774.45,4
20250616 10:48,765.8,765.8,765.75,765.75,2
20250616 10:51,736.3,742.3,726.75,742.3,61
20250616 10:59,760.0,760.0,760.0,760.0,1
20250616 11:01,769.3,769.3,769.3,769.3,1
20250616 11:04,789.95,789.95,789.95,789.95,1
20250616 11:06,789.45,806.7,789.45,806.7,30
20250616 11:11,795.95,795.95,793.55,793.55,2
20250616 11:25,770.55,770.55,770.55,770.55,1
20250616 11:38,780.8,780.8,780.75,780.75,6
20250616 11:56,779.6,779.6,779.6,779.6,1
20250616 12:01,780.0,780.0,780.0,780.0,1
20250616 12:08,773.75,773.75,773.75,773.75,1
20250616 12:11,771.05,771.05,771.05,771.05,1
20250616 12:13,790.0,790.05,790.0,790.05,3
20250616 12:15,795.5,795.5,795.35,795.35,3
20250616 12:21,781.0,781.0,781.0,781.0,1
20250616 12:34,799.15,799.15,790.3,790.3,27
20250616 12:35,815.2,815.2,813.45,813.45,4
20250616 12:37,807.9,807.95,807.9,807.95,3
20250616 12:39,820.05,828.1,818.5,828.1,14
20250616 12:46,828.1,832.95,828.1,832.95,2
20250616 12:47,815.35,815.35,815.35,815.35,1
20250616 12:56,793.3,793.3,793.3,793.3,1
20250616 13:21,819.65,819.65,819.65,819.65,2
20250616 13:22,819.3,820.05,819.3,820.05,4
20250616 13:23,815.35,815.35,815.2,815.2,5
20250616 13:28,830.2,835.05,830.2,835.05,7
20250616 13:29,819.45,819.45,815.45,815.45,4
20250616 13:41,839.65,841.9,839.65,841.9,6
20250616 13:43,832.05,832.05,831.4,831.4,5
20250616 14:06,831.35,831.4,831.35,831.4,6
20250616 14:11,835.8,837.2,835.8,837.2,2
20250616 14:21,834.5,834.5,834.5,834.5,1
20250616 14:27,818.8,818.8,818.8,818.8,1
20250616 14:32,812.1,812.1,812.1,812.1,1
20250616 14:38,808.25,808.25,808.25,808.25,1
20250616 14:44,818.35,825.45,818.35,825.45,5
20250616 14:46,810.4,810.4,806.8,810.35,9
20250616 14:47,815.9,815.9,815.9,815.9,2
20250616 15:00,824.35,826.45,814.0,826.45,10
20250616 15:10,819.5,819.5,819.5,819.5,12
20250616 15:16,822.65,822.65,821.45,821.45,5
20250616 15:20,826.4,826.4,826.4,826.4,8
20250616 15:21,826.55,826.55,826.55,826.55,1
20250616 15:25,819.05,819.05,819.05,819.05,2
20250616 15:27,827.8,827.8,827.8,827.8,2
20250616 15:28,823.25,823.25,823.15,823.15,2
20250617 09:17,819.95,819.95,819.95,819.95,0
20250617 09:18,770.9,770.9,768.85,768.85,13
20250617 09:19,755.95,761.05,755.95,761.05,15
20250617 09:21,740.0,740.0,739.35,739.35,5
20250617 09:25,750.95,751.0,750.95,751.0,3
20250617 09:35,751.0,751.0,751.0,751.0,1
20250617 09:38,756.0,756.0,756.0,756.0,1
20250617 09:39,763.7,768.8,749.45,755.7,4
20250617 09:40,735.8,735.8,725.3,725.3,7
20250617 09:42,725.3,725.3,716.9,716.9,2
20250617 10:03,703.65,703.65,703.6,703.6,3
20250617 10:15,708.1,708.1,708.1,708.1,1
20250617 10:24,736.35,741.65,736.35,741.65,2
20250617 10:25,735.6,735.6,735.55,735.55,2
20250617 10:33,739.75,739.75,739.75,739.75,1
20250617 10:39,762.75,762.75,762.75,762.75,1
20250617 10:40,749.1,751.4,747.85,751.4,10
20250617 10:41,749.75,756.7,749.75,756.7,6
20250617 10:42,755.2,755.2,751.5,751.5,4
20250617 10:48,730.4,730.4,730.4,730.4,1
20250617 10:50,734.1,734.1,734.1,734.1,1
20250617 11:22,739.05,739.05,739.05,739.05,1
20250617 11:39,741.15,741.15,739.05,739.05,10
20250617 11:41,746.65,746.65,746.65,746.65,3
20250617 11:42,746.65,746.7,746.65,746.65,12
20250617 11:46,747.7,747.7,747.7,747.7,2
20250617 11:53,730.0,730.0,730.0,730.0,1
20250617 12:06,713.0,713.0,713.0,713.0,1
20250617 12:27,711.7,711.7,711.7,711.7,1
20250617 12:28,714.45,714.45,714.45,714.45,1
20250617 12:44,697.95,697.95,697.7,697.7,4
20250617 13:24,705.45,705.45,705.45,705.45,1
20250617 13:38,709.9,709.9,709.9,709.9,1
20250617 13:39,709.9,709.9,709.9,709.9,1
20250617 13:48,707.6,713.3,707.6,713.3,2
20250617 13:49,706.95,706.95,706.95,706.95,1
20250617 13:54,719.65,719.65,719.65,719.65,1
20250617 14:40,698.3,698.3,698.3,698.3,1
20250617 14:57,694.25,694.25,694.25,694.25,1
20250617 15:20,698.55,698.55,698.55,698.55,1
20250618 10:04,780.6,780.6,778.8,778.8,1
20250618 10:08,769.65,769.65,769.65,769.65,1
20250618 10:25,732.1,732.1,732.1,732.1,1
20250618 10:31,736.7,736.8,736.7,736.8,3
20250618 10:57,684.0,684.0,684.0,684.0,1
20250618 10:58,685.0,685.0,685.0,685.0,1
20250618 11:19,681.85,681.85,681.85,681.85,1
20250618 11:36,621.35,621.35,621.3,621.3,2
20250618 11:37,632.45,632.45,632.3,632.45,22
20250618 11:38,639.3,639.35,639.3,639.35,2
20250618 11:46,657.85,657.85,656.95,656.95,7
20250618 11:51,649.0,649.0,649.0,649.0,21
20250618 11:55,644.1,645.0,644.1,645.0,20
20250618 11:56,641.35,644.0,641.35,644.0,4
20250618 11:59,634.3,634.3,634.3,634.3,1
20250618 12:03,648.9,648.9,648.9,648.9,1
20250618 12:06,662.0,662.0,662.0,662.0,22
20250618 12:14,672.35,672.35,672.35,672.35,8
20250618 12:15,669.3,669.3,669.3,669.3,1
20250618 12:26,648.0,648.0,648.0,648.0,20
20250618 12:31,637.2,637.2,636.55,636.55,7
20250618 12:43,640.5,640.95,637.55,637.55,10
20250618 12:57,633.0,633.0,633.0,633.0,1
20250618 13:10,651.0,651.0,651.0,651.0,20
20250618 13:17,651.85,652.35,651.85,652.35,7
20250618 13:26,648.3,648.3,648.3,648.3,1
20250618 13:30,643.1,643.1,643.1,643.1,1
20250618 13:40,659.85,660.05,659.85,660.05,23
20250618 13:43,660.05,660.05,660.05,660.05,2
20250618 13:48,638.15,642.25,638.15,642.25,10
20250618 13:55,630.85,630.85,630.85,630.85,1
20250618 13:56,630.85,641.75,630.85,641.75,4
20250618 14:00,634.15,634.15,634.15,634.15,1
20250618 14:15,638.25,638.25,638.2,638.2,3
20250618 14:20,638.15,638.2,638.15,638.2,20
20250618 14:23,626.95,628.0,626.95,628.0,13
20250618 14:24,618.5,619.55,618.5,619.55,4
20250618 14:33,655.0,655.0,655.0,655.0,1
20250618 14:42,654.75,654.75,654.75,654.75,1
20250618 14:46,650.0,650.0,650.0,650.0,1
20250618 14:59,670.05,670.05,670.05,670.05,1
20250618 15:04,650.0,650.0,650.0,650.0,1
20250618 15:10,648.7,648.7,648.7,648.7,1
20250618 15:12,647.95,647.95,647.95,647.95,1
20250618 15:13,648.0,648.0,648.0,648.0,22
20250618 15:20,658.5,658.5,657.25,657.25,10
20250618 15:23,654.75,654.75,653.75,654.7,3
20250618 15:24,646.4,646.4,646.4,646.4,1
20250618 15:25,647.4,647.4,647.4,647.4,2
20250618 15:29,645.45,646.0,645.45,645.45,6
20250619 09:52,669.55,683.0,669.55,683.0,2
20250619 10:58,678.0,678.0,677.4,677.4,4
20250619 10:59,678.7,679.65,678.7,679.65,3
20250619 11:25,664.45,664.45,662.95,662.95,16
20250619 11:38,668.5,668.5,666.0,666.0,3
20250619 11:39,665.3,665.3,665.3,665.3,1
20250619 11:43,664.45,664.45,664.4,664.4,2
20250619 12:44,659.5,659.5,659.5,659.5,1
20250619 12:45,650.0,650.0,650.0,650.0,1
20250619 13:00,653.25,653.25,653.25,653.25,1
20250619 13:01,652.35,652.35,652.25,652.25,2
20250619 13:36,651.5,651.55,651.5,651.55,2
20250619 13:37,650.0,650.0,650.0,650.0,7
20250619 13:40,658.9,660.1,658.9,660.1,2
20250619 13:44,650.75,652.5,650.75,652.5,2
20250619 14:05,690.5,690.5,687.25,687.25,5
20250619 14:06,684.2,684.2,684.2,684.2,1
20250619 14:17,693.95,694.0,693.95,694.0,5
20250619 14:22,694.0,694.0,694.0,694.0,1
20250619 14:36,673.3,673.3,673.3,673.3,1
20250619 15:03,655.0,655.0,655.0,655.0,1
20250619 15:22,648.75,648.75,648.75,648.75,1
20250619 15:23,646.85,646.85,644.35,644.35,13
20250619 15:24,646.7,646.7,646.7,646.7,1
20250619 15:29,643.75,643.75,643.75,643.75,1
