timestamp,open,high,low,close,volume
20250523 14:32,7200.0,7200.0,7200.0,7200.0,0
20250523 15:26,7250.0,7250.0,7250.0,7250.0,1
20250526 09:25,7485.55,7485.55,7485.55,7485.55,0
20250526 10:17,7500.0,7500.0,7500.0,7500.0,1
20250527 09:36,7010.0,7010.0,7010.0,7010.0,0
20250527 09:49,7010.0,7010.0,7010.0,7010.0,1
20250527 09:57,7020.0,7020.0,7020.0,7020.0,1
20250527 10:01,6950.0,6950.0,6950.0,6950.0,5
20250527 14:43,7200.0,7200.0,7200.0,7200.0,1
20250528 09:26,7180.0,7180.0,7180.0,7180.0,0
20250528 09:34,7150.0,7150.0,7150.0,7150.0,1
20250528 10:21,7175.0,7175.0,7175.0,7175.0,1
20250528 10:27,7175.0,7175.0,7175.0,7175.0,1
20250528 10:32,7200.0,7200.0,7200.0,7200.0,2
20250528 11:06,7163.65,7163.65,7163.65,7163.65,1
20250528 11:15,7200.0,7200.0,7200.0,7200.0,1
20250528 14:18,7230.0,7230.0,7230.0,7230.0,1
20250528 15:02,7205.25,7205.25,7205.25,7205.25,1
20250528 15:15,7200.0,7200.0,7200.0,7200.0,1
20250528 15:16,7200.0,7200.0,7200.0,7200.0,2
20250528 15:18,7210.25,7210.25,7210.25,7210.25,1
20250528 15:22,7205.25,7205.25,7205.25,7205.25,1
20250529 10:07,7330.0,7330.0,7330.0,7330.0,0
20250529 10:08,7300.0,7300.0,7300.0,7300.0,4
20250529 10:36,7101.25,7110.25,7101.25,7110.25,2
20250529 10:38,7115.25,7115.25,7115.25,7115.25,1
20250529 10:44,7075.0,7075.0,7075.0,7075.0,5
20250529 10:50,7080.0,7080.0,7080.0,7080.0,4
20250529 13:53,7100.0,7100.0,7100.0,7100.0,4
20250529 13:54,7100.0,7100.0,7100.0,7100.0,3
20250529 14:36,7100.0,7100.0,7100.0,7100.0,2
20250529 15:00,7100.0,7100.0,7100.0,7100.0,1
20250529 15:13,7250.0,7250.0,7250.0,7250.0,1
20250529 15:25,7350.0,7350.0,7350.0,7350.0,1
