timestamp,open,high,low,close,volume
20250528 09:20,318.75,318.75,318.75,318.75,0
20250528 09:21,318.4,318.4,318.4,318.4,1
20250528 09:59,334.3,334.3,334.3,334.3,1
20250529 09:21,262.05,262.05,262.05,262.05,0
20250529 09:22,271.25,271.25,271.25,271.25,1
20250529 09:23,286.9,286.9,286.9,286.9,1
20250529 11:05,296.3,296.3,296.3,296.3,1
20250529 11:22,303.7,303.7,303.7,303.7,2
20250529 12:39,304.0,304.0,304.0,304.0,2
20250529 15:26,238.0,238.0,238.0,238.0,1
20250529 15:29,230.3,230.3,230.3,230.3,1
20250530 09:46,249.0,249.0,249.0,249.0,0
20250530 09:47,250.1,250.1,250.1,250.1,1
20250530 09:51,246.95,246.95,246.95,246.95,1
20250530 09:53,246.95,246.95,246.95,246.95,1
20250530 10:00,256.65,256.65,256.65,256.65,6
20250530 10:14,256.65,256.65,256.65,256.65,1
20250530 10:15,268.0,269.05,268.0,269.05,4
20250530 10:16,270.0,270.0,270.0,270.0,1
20250530 10:18,275.0,275.0,275.0,275.0,1
20250530 13:48,275.0,275.0,267.9,267.9,2
20250530 13:56,259.7,259.7,259.7,259.7,2
20250530 14:25,267.5,267.55,267.5,267.55,2
20250530 14:48,267.55,267.55,266.45,266.45,9
20250530 15:00,266.0,266.0,266.0,266.0,1
20250530 15:20,273.5,273.5,273.5,273.5,3
20250530 15:21,276.1,276.1,276.1,276.1,2
20250530 15:22,274.1,274.1,274.1,274.1,1
20250530 15:29,278.85,278.85,278.85,278.85,1
20250602 09:17,371.85,375.95,371.85,375.95,1
20250602 09:18,375.9,375.95,369.45,369.45,4
20250602 09:19,379.2,385.25,379.2,384.7,5
20250602 09:22,383.0,383.0,383.0,383.0,1
20250602 09:24,392.7,392.7,392.7,392.7,1
20250602 09:28,386.85,386.85,386.85,386.85,1
20250602 09:31,386.55,386.55,386.55,386.55,3
20250602 09:50,352.65,352.65,352.65,352.65,1
20250602 09:53,350.0,350.0,350.0,350.0,1
20250602 09:54,354.25,354.25,354.25,354.25,1
20250602 10:38,354.25,354.25,354.25,354.25,1
20250602 10:45,345.0,345.0,345.0,345.0,1
20250602 10:48,343.7,343.7,343.7,343.7,4
20250602 10:52,348.75,348.75,348.75,348.75,1
20250602 10:53,348.6,348.6,348.6,348.6,1
20250602 10:56,351.25,351.25,351.25,351.25,1
20250602 11:08,348.95,348.95,348.95,348.95,2
20250602 11:09,351.95,351.95,351.95,351.95,1
20250602 11:24,340.85,340.85,340.85,340.85,1
20250602 11:41,340.75,340.75,340.75,340.75,1
20250602 11:50,342.0,342.0,342.0,342.0,1
20250602 11:54,341.0,345.0,341.0,342.0,30
20250602 11:55,341.85,342.5,341.85,342.5,10
20250602 11:56,341.75,341.75,341.75,341.75,4
20250602 11:58,339.6,339.6,339.6,339.6,8
20250602 12:03,333.0,333.0,333.0,333.0,1
20250602 12:06,331.65,331.65,331.65,331.65,3
20250602 12:09,333.3,333.3,333.3,333.3,1
20250602 12:12,330.5,330.5,330.5,330.5,2
20250602 12:15,325.0,325.0,325.0,325.0,1
20250602 12:20,327.1,327.1,327.1,327.1,5
20250602 12:21,327.05,327.05,327.05,327.05,1
20250602 12:32,327.05,327.05,327.0,327.0,5
20250602 12:33,320.05,320.05,320.05,320.05,1
20250602 12:35,306.75,306.75,305.25,305.25,2
20250602 12:36,310.3,310.3,310.3,310.3,2
20250602 12:37,310.3,310.3,310.3,310.3,2
20250602 12:39,305.25,305.25,305.25,305.25,1
20250602 12:40,305.55,305.55,305.55,305.55,4
20250602 12:49,307.85,307.85,307.85,307.85,1
20250602 12:51,308.2,308.2,308.2,308.2,1
20250602 12:55,311.9,314.25,311.9,314.25,5
20250602 12:58,321.35,326.9,321.35,321.7,10
20250602 12:59,325.6,326.65,325.6,326.6,5
20250602 13:02,317.65,317.65,317.65,317.65,2
20250602 13:03,317.2,317.4,317.2,317.4,4
20250602 13:04,315.0,321.35,315.0,321.35,2
20250602 13:10,319.05,319.05,319.05,319.05,1
20250602 13:11,320.6,320.6,320.6,320.6,1
20250602 13:26,316.1,316.1,316.1,316.1,1
20250602 13:36,309.0,309.0,309.0,309.0,5
20250602 13:37,304.4,304.4,304.4,304.4,1
20250602 13:38,303.1,304.0,303.1,304.0,2
20250602 13:39,302.25,302.25,302.25,302.25,1
20250602 13:56,313.65,313.65,293.9,293.9,14
20250602 14:04,305.5,305.5,305.5,305.5,1
20250602 14:06,307.55,307.55,307.55,307.55,1
20250602 14:07,311.6,311.6,311.6,311.6,1
20250602 14:08,315.8,320.5,315.8,320.5,3
20250602 14:10,316.05,316.05,316.05,316.05,1
20250602 14:11,318.2,318.2,318.2,318.2,1
20250602 14:12,317.4,317.4,317.4,317.4,1
20250602 14:13,316.85,316.85,316.0,316.0,3
20250602 14:14,315.25,315.25,315.25,315.25,1
20250602 14:23,321.95,322.0,321.95,322.0,3
20250602 14:24,317.65,317.65,317.6,317.6,2
20250602 14:26,307.25,311.65,307.25,311.65,5
20250602 14:32,322.9,322.9,322.9,322.9,1
20250602 14:33,327.75,327.75,322.9,322.9,5
20250602 14:34,325.65,325.65,325.65,325.65,1
20250602 14:35,331.2,331.2,331.2,331.2,1
20250602 14:36,330.15,330.15,330.15,330.15,1
20250602 14:42,329.4,329.4,329.4,329.4,1
20250602 14:45,327.45,327.45,327.45,327.45,2
20250602 14:48,320.0,323.7,320.0,323.7,26
20250602 14:51,320.95,321.0,320.95,321.0,25
20250602 14:52,321.0,321.0,318.0,318.0,3
20250602 14:53,314.6,314.6,314.6,314.6,1
20250602 14:54,314.6,314.6,314.6,314.6,1
20250602 14:59,306.9,306.9,306.9,306.9,1
20250602 15:00,308.4,308.4,306.0,306.0,11
20250602 15:02,298.35,300.9,298.35,300.9,2
20250602 15:05,300.0,300.0,300.0,300.0,4
20250602 15:07,304.0,304.0,304.0,304.0,1
20250602 15:09,305.0,305.0,305.0,305.0,1
20250602 15:11,303.0,303.0,294.35,294.35,14
20250602 15:15,313.45,318.2,313.4,318.2,3
20250602 15:18,313.15,313.15,312.95,313.0,6
20250602 15:20,315.05,315.05,314.8,314.8,7
20250602 15:21,313.2,313.2,313.2,313.2,1
20250602 15:22,314.8,314.8,314.8,314.8,1
20250602 15:24,318.0,318.0,318.0,318.0,1
20250602 15:29,322.15,322.15,321.35,321.35,12
20250603 09:15,270.05,270.05,267.6,267.6,2
20250603 09:16,267.65,317.0,267.65,317.0,5
20250603 09:17,325.0,327.3,325.0,327.3,5
20250603 09:18,313.55,313.55,313.55,313.55,1
20250603 09:21,336.5,336.5,336.5,336.5,2
20250603 09:22,339.5,339.5,333.55,333.55,3
20250603 09:24,317.6,317.6,317.6,317.6,2
20250603 09:25,326.6,326.6,326.6,326.6,1
20250603 09:27,333.9,334.45,328.0,328.0,4
20250603 09:29,325.0,338.8,325.0,338.8,4
20250603 09:30,346.0,365.65,344.0,365.65,7
20250603 09:31,365.65,365.65,350.9,350.9,2
20250603 09:32,358.65,358.65,358.65,358.65,1
20250603 09:33,360.3,360.3,354.95,354.95,2
20250603 09:34,354.95,355.05,354.2,355.0,7
