timestamp,open,high,low,close,volume
20250513 10:38,1769.6,1769.6,1769.6,1769.6,0
20250513 15:02,1874.0,1874.0,1874.0,1874.0,1
20250514 10:19,1694.5,1694.5,1694.5,1694.5,0
20250514 10:20,1694.6,1710.6,1694.5,1710.6,14
20250514 12:58,1892.4,1892.4,1892.4,1892.4,1
20250514 13:07,1848.45,1848.45,1848.45,1848.45,1
20250514 13:10,1836.45,1836.45,1836.45,1836.45,1
20250514 13:11,1841.0,1841.0,1841.0,1841.0,1
20250515 14:57,1468.3,1468.3,1468.3,1468.3,0
