timestamp,open,high,low,close,volume
20250603 00:00,85.75,86.02,84.76,85.34,7063568
20250604 00:00,85.34,85.6,83.9,83.99,9835009
20250605 00:00,84.36,85.5,83.99,84.91,7124566
20250606 00:00,85.0,86.54,84.74,86.26,7098507
20250609 00:00,86.69,87.17,86.01,86.37,6525950
20250610 00:00,86.35,86.43,84.95,85.08,8154804
20250611 00:00,85.05,85.94,84.15,84.45,4614887
20250612 00:00,84.5,85.2,81.33,81.91,8031240
20250613 00:00,80.4,81.65,79.92,80.9,20850809
