timestamp,open,high,low,close,volume
20250602 14:11,436.45,438.0,436.45,438.0,2
20250602 14:23,431.3,431.3,431.3,431.3,1
20250602 14:25,437.8,439.7,437.8,439.7,4
20250602 14:31,439.75,439.75,439.7,439.75,5
20250602 14:32,429.55,429.55,429.55,429.55,1
20250602 14:35,418.3,418.3,418.3,418.3,1
20250602 14:36,422.4,422.4,422.4,422.4,1
20250602 14:37,421.5,421.5,421.5,421.5,1
20250602 14:38,412.0,412.0,412.0,412.0,1
20250602 14:39,419.35,419.35,419.35,419.35,2
20250602 14:45,416.25,416.25,416.25,416.25,1
20250602 14:47,426.65,426.65,426.65,426.65,1
20250602 14:48,420.85,425.2,419.95,425.2,29
20250602 14:51,424.0,427.0,424.0,427.0,28
20250602 14:52,425.55,428.45,425.55,428.45,3
20250602 14:53,430.0,431.35,430.0,431.35,6
20250602 14:55,432.5,432.5,432.25,432.25,5
20250602 14:57,445.35,445.4,442.0,442.0,7
20250602 14:59,453.0,453.0,452.35,452.35,3
20250602 15:02,469.95,470.0,469.95,469.95,3
20250602 15:05,469.9,469.95,464.5,464.5,8
20250602 15:07,460.25,460.25,460.2,460.2,5
20250602 15:10,459.95,460.2,459.95,460.2,3
20250602 15:13,450.1,450.1,450.1,450.1,1
20250602 15:17,440.25,440.25,439.7,439.7,6
20250602 15:20,442.95,442.95,442.95,442.95,4
20250602 15:24,437.25,437.25,437.25,437.25,1
20250602 15:25,433.65,433.65,432.0,432.0,3
20250602 15:29,439.8,439.8,439.8,439.8,10
20250603 09:15,490.8,514.1,484.25,484.25,2
20250603 09:16,467.65,470.3,467.6,470.3,4
20250603 09:17,468.95,469.0,464.8,464.85,5
20250603 09:18,447.6,447.6,438.35,438.35,4
20250603 09:19,437.05,450.0,437.05,450.0,2
20250603 09:20,443.9,443.9,443.9,443.9,1
20250603 09:21,435.95,435.95,427.0,427.0,6
20250603 09:22,423.85,423.85,423.0,423.0,6
20250603 09:24,435.65,435.65,433.15,433.15,2
20250603 09:25,435.3,435.65,433.0,435.65,4
20250603 09:26,428.3,428.3,428.3,428.3,3
20250603 09:30,415.0,415.0,408.75,408.75,3
20250603 09:31,401.65,401.65,401.65,401.65,2
20250603 09:32,411.0,411.0,411.0,411.0,1
20250603 09:33,410.6,419.7,410.6,419.7,5
20250603 09:34,412.65,412.65,412.0,412.0,2
20250603 09:35,412.0,412.0,412.0,412.0,1
20250603 09:36,420.4,426.65,420.4,426.65,2
20250603 09:37,428.25,433.0,428.25,433.0,11
20250603 09:39,435.0,438.85,435.0,438.85,3
20250603 09:40,445.15,445.15,445.15,445.15,1
20250603 09:41,439.65,439.65,432.25,432.25,8
20250603 09:42,435.0,436.9,430.8,430.8,11
20250603 09:44,425.65,425.65,425.65,425.65,1
20250603 09:47,422.3,422.3,422.3,422.3,1
20250603 09:48,416.95,416.95,416.95,416.95,1
20250603 09:49,423.0,423.0,423.0,423.0,1
20250603 09:51,433.0,439.4,433.0,433.4,4
20250603 09:52,435.0,435.0,435.0,435.0,3
20250603 09:53,436.35,436.35,436.35,436.35,1
20250603 09:56,432.0,432.0,432.0,432.0,1
20250603 09:57,410.0,420.65,406.65,410.25,11
20250603 09:58,418.4,418.4,418.4,418.4,1
20250603 09:59,415.9,415.9,415.9,415.9,1
20250603 10:00,408.15,408.15,408.15,408.15,1
20250603 10:01,406.65,406.65,406.6,406.6,2
20250603 10:02,413.05,413.05,413.05,413.05,1
20250603 10:04,416.95,417.0,416.4,416.4,3
20250603 10:05,419.0,419.0,419.0,419.0,2
20250603 10:06,422.1,422.1,422.1,422.1,2
20250603 10:07,422.45,426.65,420.85,426.65,16
20250603 10:08,427.25,427.3,424.1,424.1,10
20250603 10:10,424.1,424.1,424.1,424.1,1
20250603 10:12,420.0,420.0,420.0,420.0,1
20250603 10:13,421.05,421.05,421.0,421.0,3
20250603 10:14,429.95,430.0,429.95,430.0,4
20250603 10:16,433.5,437.05,433.5,433.55,6
20250603 10:17,438.0,440.0,438.0,440.0,2
20250603 10:18,440.0,440.0,431.6,431.6,12
20250603 10:19,450.0,450.0,450.0,450.0,3
20250603 10:20,469.9,470.0,465.15,469.95,7
20250603 10:21,470.0,475.0,465.85,469.0,12
20250603 10:22,474.95,475.0,474.95,475.0,6
20250603 10:23,481.25,494.6,474.85,474.85,12
20250603 10:25,480.0,480.0,478.7,478.7,3
20250603 10:28,470.0,473.3,470.0,473.3,10
20250603 10:30,462.0,462.0,462.0,462.0,1
20250603 10:34,468.0,468.0,468.0,468.0,2
20250603 10:37,453.1,453.1,453.05,453.05,3
20250603 10:39,424.0,424.0,412.95,419.3,9
20250603 10:40,416.0,418.75,405.05,411.65,12
20250603 10:42,417.8,424.25,411.5,411.5,16
20250603 10:43,410.05,417.15,409.0,417.15,14
