timestamp,open,high,low,close,volume
20250605 11:54,60.7,60.7,60.65,60.65,6
20250605 11:56,60.9,60.9,60.9,60.9,1
20250605 12:00,58.8,58.8,58.8,58.8,1
20250605 12:01,58.85,58.85,58.25,58.25,2
20250605 12:04,56.05,56.05,56.05,56.05,1
20250605 12:13,52.2,52.2,52.2,52.2,1
20250605 12:15,50.35,50.35,50.0,50.0,41
20250605 12:19,51.0,51.45,51.0,51.45,2
20250605 12:21,50.7,50.7,50.7,50.7,2
20250605 12:32,50.85,50.85,50.85,50.85,2
20250605 12:33,50.15,51.0,50.15,51.0,7
20250605 12:34,51.25,51.25,51.25,51.25,2
20250605 12:35,51.25,51.25,51.25,51.25,2
20250605 12:36,51.0,51.5,51.0,51.5,2
20250605 12:38,51.0,51.0,51.0,51.0,3
20250605 12:40,50.55,50.55,50.55,50.55,2
20250605 12:41,50.0,50.0,50.0,50.0,1
20250605 12:58,51.45,52.65,51.45,52.65,5
20250605 12:59,51.7,51.75,51.7,51.75,2
20250605 13:00,51.25,51.3,51.25,51.25,4
20250605 13:17,53.55,53.55,53.55,53.55,1
20250605 13:19,53.05,53.05,53.05,53.05,1
20250605 13:22,54.2,54.2,54.2,54.2,1
20250605 13:33,56.55,56.55,56.5,56.5,2
20250605 13:34,57.45,57.45,57.45,57.45,4
20250605 13:44,59.0,59.65,57.95,59.65,9
20250605 13:45,58.45,58.45,58.45,58.45,1
20250605 13:46,58.2,58.2,58.0,58.0,6
20250605 13:48,57.65,57.7,57.65,57.7,4
20250605 13:49,56.3,56.3,56.3,56.3,1
20250605 13:56,59.05,59.05,59.05,59.05,1
20250605 14:02,60.35,60.35,60.35,60.35,1
20250605 14:05,58.3,58.3,58.1,58.1,3
20250605 14:06,58.85,58.9,58.85,58.9,2
20250605 14:07,59.0,59.05,59.0,59.0,3
20250605 14:11,61.05,61.4,61.05,61.4,4
20250605 14:16,60.8,60.8,60.8,60.8,1
20250605 14:21,61.05,61.05,61.05,61.05,1
20250605 14:27,57.6,57.6,57.3,57.3,5
20250605 14:28,57.2,57.65,57.15,57.6,10
20250605 14:33,59.05,59.05,57.6,57.6,2
20250605 14:36,58.9,58.95,57.5,57.5,5
20250605 14:39,56.55,56.55,56.55,56.55,1
20250605 14:40,56.3,56.3,56.3,56.3,1
20250605 14:41,56.2,56.2,56.2,56.2,1
20250605 14:47,54.95,55.0,54.95,55.0,2
20250605 14:51,52.95,52.95,52.95,52.95,4
20250605 14:52,54.0,54.0,54.0,54.0,1
20250605 14:56,54.2,54.2,54.2,54.2,4
20250605 14:58,54.2,54.2,54.0,54.05,5
20250605 14:59,53.7,53.85,53.7,53.85,5
20250605 15:03,54.7,54.7,54.65,54.65,2
20250605 15:04,55.0,55.45,55.0,55.45,2
20250605 15:08,55.1,55.1,55.1,55.1,1
20250605 15:14,54.85,55.3,37.05,54.1,226
20250605 15:15,55.15,55.15,55.0,55.0,3
20250605 15:16,55.0,55.0,54.5,54.5,6
20250605 15:18,53.9,54.8,52.1,52.1,11
20250605 15:19,53.25,54.15,53.25,54.15,4
20250605 15:25,54.3,55.35,54.2,55.35,5
20250605 15:26,55.1,55.1,55.1,55.1,2
20250605 15:27,55.1,55.1,55.1,55.1,2
20250605 15:29,54.55,54.55,53.0,53.0,10
20250606 09:15,59.05,59.05,59.05,59.05,0
20250606 09:16,57.35,57.7,57.35,57.7,3
20250606 09:17,56.1,56.1,54.55,54.55,42
20250606 09:18,54.45,54.9,53.8,54.9,5
20250606 09:19,53.0,53.25,52.95,53.25,14
20250606 09:21,51.85,52.0,51.85,51.95,5
20250606 09:23,53.3,53.3,53.3,53.3,1
20250606 09:24,53.3,53.3,52.35,52.4,9
20250606 09:25,52.3,52.3,50.65,50.65,10
20250606 09:26,50.7,50.7,50.7,50.7,1
20250606 09:28,53.2,53.2,51.05,51.6,16
20250606 09:29,50.25,51.3,50.25,51.05,11
20250606 09:30,51.55,52.85,51.5,52.55,14
20250606 09:31,52.0,52.0,51.4,51.4,2
20250606 09:32,52.8,52.9,51.4,51.4,17
20250606 09:34,53.15,56.05,53.15,56.0,13
20250606 09:35,55.7,56.2,55.7,55.85,4
20250606 09:36,57.8,57.85,57.8,57.85,3
20250606 09:37,62.5,62.9,61.05,61.05,5
20250606 09:38,63.2,63.2,61.55,61.55,4
20250606 09:39,61.05,61.05,60.65,60.65,2
20250606 09:41,60.0,60.0,60.0,60.0,1
20250606 09:42,59.35,59.35,59.35,59.35,1
20250606 09:43,60.2,60.2,60.2,60.2,2
20250606 09:44,60.3,61.7,60.3,61.7,11
20250606 09:46,59.8,60.95,59.3,60.95,5
20250606 09:47,59.05,59.05,59.05,59.05,1
20250606 09:48,58.6,58.6,58.6,58.6,1
20250606 09:49,59.65,59.65,59.6,59.6,2
20250606 09:50,59.95,59.95,59.95,59.95,1
20250606 09:51,59.9,59.9,59.9,59.9,1
20250606 09:52,58.0,58.0,57.8,57.8,2
20250606 09:54,57.05,57.6,57.05,57.6,4
20250606 09:57,57.0,57.0,57.0,57.0,1
20250606 09:59,56.35,56.4,56.35,56.4,2
20250606 10:00,56.55,56.55,56.55,56.55,3
20250606 10:01,56.4,56.4,56.4,56.4,1
20250606 10:03,59.2,63.0,59.2,63.0,8
20250606 10:04,64.3,64.3,62.05,62.1,13
20250606 10:05,62.55,62.6,60.55,60.55,3
20250606 10:06,58.0,58.0,41.4,41.4,30
20250606 10:07,40.95,43.05,39.8,40.15,26
20250606 10:08,41.15,42.65,41.15,42.15,18
20250606 10:09,40.6,44.3,40.6,42.95,41
20250606 10:10,43.35,43.35,43.3,43.3,5
20250606 10:11,44.95,48.1,44.95,48.1,5
20250606 10:12,48.0,51.25,48.0,51.25,19
20250606 10:13,51.1,51.1,49.25,49.3,4
20250606 10:14,49.25,49.5,49.1,49.5,5
20250606 10:15,48.55,48.55,48.55,48.55,1
20250606 10:17,48.0,48.0,48.0,48.0,1
20250606 10:18,49.6,49.7,49.45,49.7,6
20250606 10:19,48.0,48.4,47.6,48.4,49
20250606 10:20,46.55,46.55,46.05,46.05,3
20250606 10:22,46.6,46.8,46.35,46.35,12
20250606 10:23,44.0,46.2,44.0,46.2,9
20250606 10:24,46.0,46.4,44.65,45.0,22
20250606 10:25,44.65,44.65,44.45,44.55,14
20250606 10:26,44.65,44.65,43.15,43.15,11
20250606 10:27,42.4,42.6,41.85,42.5,16
20250606 10:28,42.2,42.2,42.2,42.2,1
20250606 10:29,41.2,41.2,41.2,41.2,2
20250606 10:31,39.8,40.65,38.85,38.85,36
20250606 10:32,38.7,38.7,37.8,37.8,5
20250606 10:33,37.7,38.4,37.45,38.4,11
20250606 10:34,37.85,38.2,36.85,38.2,7
20250606 10:35,37.95,38.25,37.75,38.25,3
20250606 10:36,38.75,38.75,38.75,38.75,1
20250606 10:37,38.15,38.15,38.15,38.15,1
20250606 10:38,37.45,37.45,37.45,37.45,1
20250606 10:39,37.65,37.65,37.65,37.65,1
20250606 10:42,36.55,36.8,35.85,36.8,14
20250606 10:43,35.35,36.5,35.35,36.5,13
20250606 10:44,36.1,36.35,36.1,36.35,7
20250606 10:46,35.3,35.7,35.3,35.35,3
20250606 10:47,34.3,34.3,34.0,34.0,3
20250606 10:48,34.8,34.8,34.8,34.8,3
20250606 10:49,34.35,34.35,34.35,34.35,1
20250606 10:50,34.95,34.95,34.95,34.95,1
20250606 10:51,34.95,35.0,34.45,34.45,5
20250606 10:53,35.75,35.75,34.6,35.3,21
20250606 10:54,34.95,34.95,34.9,34.9,8
20250606 10:55,34.65,34.65,34.6,34.6,2
20250606 10:57,35.55,35.55,35.25,35.25,2
20250606 10:59,35.6,35.6,35.6,35.6,1
20250606 11:00,34.85,34.85,34.85,34.85,2
20250606 11:01,34.25,34.25,33.95,33.95,4
20250606 11:03,33.05,33.05,33.05,33.05,2
20250606 11:06,33.05,33.05,33.05,33.05,2
20250606 11:07,33.05,33.05,33.05,33.05,2
20250606 11:10,33.15,33.7,33.15,33.65,6
20250606 11:11,33.25,33.7,33.2,33.5,4
20250606 11:12,33.3,33.3,33.3,33.3,1
20250606 11:13,33.35,33.35,33.3,33.3,5
20250606 11:14,33.85,33.9,33.85,33.9,4
20250606 11:15,33.45,33.7,33.45,33.7,2
20250606 11:17,33.5,33.5,33.5,33.5,1
20250606 11:18,33.1,33.1,32.35,32.35,10
20250606 11:19,33.4,33.6,33.4,33.6,2
20250606 11:20,33.55,33.55,33.55,33.55,2
20250606 11:21,34.3,34.4,34.3,34.4,3
20250606 11:22,34.4,34.75,34.4,34.75,3
20250606 11:23,34.5,34.5,34.5,34.5,1
20250606 11:25,33.8,33.8,33.1,33.2,13
20250606 11:28,32.9,32.9,32.9,32.9,2
20250606 11:36,33.15,33.15,33.15,33.15,1
20250606 11:38,33.2,33.2,33.2,33.2,1
20250606 11:41,31.95,32.8,31.95,32.8,6
20250606 11:42,31.7,31.9,31.7,31.9,4
20250606 11:43,32.45,32.45,32.45,32.45,1
20250606 11:44,32.5,32.5,32.5,32.5,2
20250606 11:45,32.5,32.6,32.4,32.4,6
20250606 11:46,32.65,33.3,32.65,33.3,4
20250606 11:47,33.45,33.45,33.45,33.45,1
20250606 11:48,33.5,33.55,33.25,33.25,5
20250606 11:51,33.0,33.0,33.0,33.0,4
20250606 11:52,33.4,33.4,33.4,33.4,3
20250606 11:53,33.5,33.5,33.35,33.4,6
20250606 11:54,33.05,33.05,33.05,33.05,2
20250606 11:55,32.4,33.1,32.25,33.1,10
20250606 11:57,32.6,32.6,32.6,32.6,2
20250606 11:58,32.6,32.85,32.6,32.85,3
20250606 12:00,32.5,32.85,31.5,32.85,62
20250606 12:01,32.85,33.2,32.7,32.85,24
20250606 12:02,33.0,33.0,33.0,33.0,14
20250606 12:04,33.3,33.55,33.3,33.4,7
20250606 12:05,32.8,32.95,32.8,32.95,10
20250606 12:08,33.5,33.55,33.5,33.55,8
20250606 12:10,33.6,33.6,33.6,33.6,2
20250606 12:11,34.05,34.05,34.05,34.05,1
20250606 12:12,34.35,34.35,34.35,34.35,2
20250606 12:16,34.95,34.95,34.4,34.85,15
20250606 12:17,34.6,34.65,34.0,34.0,13
20250606 12:18,34.6,34.6,34.6,34.6,1
20250606 12:19,34.6,34.75,34.6,34.75,12
20250606 12:20,34.9,35.5,34.9,35.5,6
20250606 12:21,35.15,35.4,35.15,35.4,5
20250606 12:24,33.75,33.75,33.75,33.75,2
20250606 12:25,33.75,33.75,33.75,33.75,2
20250606 12:26,33.6,33.6,32.75,32.75,10
20250606 12:27,32.85,32.85,32.85,32.85,2
20250606 12:28,32.4,33.5,32.4,33.5,29
20250606 12:29,33.1,33.1,33.1,33.1,2
20250606 12:30,32.55,32.55,32.55,32.55,2
20250606 12:32,33.2,33.2,33.15,33.15,3
20250606 12:37,33.45,33.45,33.45,33.45,1
20250606 12:38,32.95,32.95,32.95,32.95,1
20250606 12:41,33.5,33.6,33.45,33.6,6
20250606 12:43,33.85,33.85,33.85,33.85,4
20250606 12:45,33.3,33.3,33.3,33.3,2
20250606 12:49,33.25,33.25,33.25,33.25,5
20250606 12:51,33.25,33.25,32.85,32.85,8
20250606 12:54,33.35,33.35,33.35,33.35,2
20250606 12:56,32.35,32.35,32.35,32.35,2
20250606 12:57,32.1,32.1,31.7,31.7,9
20250606 12:59,32.4,32.4,32.4,32.4,2
20250606 13:00,32.4,32.4,32.4,32.4,2
20250606 13:03,31.95,31.95,31.95,31.95,2
20250606 13:04,32.0,32.0,32.0,32.0,1
20250606 13:09,32.95,32.95,32.8,32.8,2
20250606 13:13,32.45,32.5,32.45,32.5,5
20250606 13:14,32.1,32.1,32.05,32.05,5
20250606 13:19,32.0,32.0,32.0,32.0,1
20250606 13:24,31.75,31.75,31.75,31.75,1
20250606 13:25,31.25,31.25,31.25,31.25,1
20250606 13:26,30.25,30.3,30.0,30.0,68
20250606 13:27,30.0,30.0,30.0,30.0,3
20250606 13:28,29.25,29.25,29.25,29.25,2
20250606 13:29,29.85,30.0,29.85,30.0,3
20250606 13:30,29.9,29.9,29.9,29.9,2
20250606 13:31,29.9,29.9,29.9,29.9,1
